,id,jewish_text,rus_transl,folder,im_name,_merge,source
269,992992000016_16,"שנת תרלו
פנ בעוהר האשה
החשובה הצנועה
...",,узкая ч1/992992000016,16,,Гоберман
270,992992000016_17,"שמאל
פנ 
איש תם וישִ
מוהִ מאיר
במוהרר
אברהם
נפטר ךִוִיִ
...
ימין
פ'נ'
איש תם וי
ובעל יסוד'
חזן דפה ק'
ר אברהם
מרדכי בן
[הצדיק ק]",,узкая ч1/992992000016,17,,Гоберман
271,992992000016_18,תרנג,,узкая ч1/992992000016,18,,Гоберман
272,992992000016_19,"תרמז
פנ
איש תם וישר",,узкая ч1/992992000016,19,,Гоберман
273,992992000016_20,"כתר כהונה
תרלב
עד הגל הזה
ועדה המצבה לזכר
איש תם וישר
מוה חיים צבי
במוה שמואל
הכהן נפטר טו
ימים לחודש אדר
שני תנצבה",,узкая ч1/992992000016,20,,Гоберман
274,992992000016_21,"תרלח
פנ איש תם
וישר מוהר
שמטאל במו
קלונימוס
נפ כז שבט
תנצבה",,узкая ч1/992992000016,21,,Гоберман
275,992992000016_22,"תרכה
פנ 
אשה חשובה
והצנועה מרת
רחל בת
מוה שלמה
הכהן נפטרה
...",,узкая ч1/992992000016,22,,Гоберман
276,992992000016_23,"תרמד
פנ איש תם וי
מוה יצחק במ
...",,узкая ч1/992992000016,23,,Гоберман
277,992992000016_24,"תרמה
פנ איש
…",,узкая ч1/992992000016,24,,Гоберман
278,992992000016_25,"תרמד
פנ
הבחור
כ''מ
...",,узкая ч1/992992000016,25,,Гоберман
279,992992000016_26,"שמאל
תרמב
פנ
איש תם וי
מוה חיים

ימין
פנ איש תם ויש
מוה שמעון
במוה יוסף הלוי
...",,узкая ч1/992992000016,26,,Гоберман
280,992992000016_27,"משמאל לימין
1
תרלט
פנ איש תם ו[ישר]
מוה אברהם 
מרדכי במ[ו]
אליעזר [...]
נפ יד אייר [תנ]
צבה
2
תרנג
פנ איש 
תם וישר מוה
חנניה במוהר
דוב נפ ה אדר
ראשון תנצבה
3
אלי[...]
ונחמן לי[ב.]
בארלער ר[...]
תרפא פה א[יש]
תם וישר מו[ה]
נחמן ליב ב[מו]
חנניה תנצבה
4
פנ הבחור כ
מרדכי במוה
חהודה נפטר
[..] ימים בחוד
מרחש[וון]
תר[...]
5
תרטו
פנ החור חשוב
כמה מרדכי במ
פרץ נפטר ה
תמוז תנצבה
6
תרכד
פנ
הבחור כ
יחזקאל מכיל
במוה מאיר
נפט יד אל[ול]
תנצבה",,узкая ч1/992992000016,27,,Гоберман
281,992992000016_28,"תרלג
פנ איש תם ויש
מוה חיים [...]
...",,узкая ч1/992992000016,28,,Гоберман
282,992992000016_29,"פִנִ
איש תם
וישר מִוִה
בנימין זאב
במו ישראל
נ יטִ סיוון ש
[תרמז] תנצ
בה",,узкая ч1/992992000016,29,,Гоберман
283,992992000016_30,"פנ איש
תם וישר מוה
אלכסנדר במו
צבי נפטר ו אדר
תרעא תנצבה",,узкая ч1/992992000016,30,,Гоберман
284,992992000016_31,"שמאל
תקמה
פנ
האשה
החשובה
מ[ר ינ]טא
בת הר[...]
[...]
ימין
פנ[ו]
איש תם
וישר ה'ה
[...]
[..] ישראל
[...]",,узкая ч1/992992000016,31,,Гоберман
285,992992000016_32,"שמאל
תרמג
פנ
אשה צנ'ו'
מרת לאה
במו שמואל
[...]
ימין
תרמג
פנ
אשה צנוע
מעלצי גאלדי
במו אליעזר
נפ כד תמוז
תנצבה",,узкая ч1/992992000016,32,,Гоберман
286,992992000016_33,פנ,,узкая ч1/992992000016,33,,Гоберман
287,992992000016_34,"שמאל
פנ
אשה חשובה מרת
פעריל בת מו
משה נפטרה יט
שבט שנת תרו
תנצבה
 ימין
פנ אשה צנוע
מרת יוטא בת
הרב מ'מ מוה
בנימין זאב זל
נפטר כו טבת
שנת תרח תנ
צבה",,узкая ч1/992992000016,34,,Гоберман
288,992992000016_35,"תרנה
פנ איש תם
...",,узкая ч1/992992000016,35,,Гоберман
289,992992000016_36,"תרנ
פנ
...",,узкая ч1/992992000016,36,,Гоберман
290,992992000016_37,"פנ
איש תם
וישר ה'ה
יצחק בה'
מנימין זאב
הכהן נפט
ד' טבת ש
תקסח",,узкая ч1/992992000016,37,,Гоберман
291,992992000016_38,"שנ
תרסג
נט'' אשה
חשובה וחמ'
מרת מלכה
במוה' נח ליב
בלוי נפטרה
ד' יום בח' שבט
[תנצבה]",,узкая ч1/992992000016,38,,Гоберман
292,992992000016_39,"פ'נ'
איש תם וי'
מהו שבת[י]
בצ [...]",,узкая ч1/992992000016,39,,Гоберман
293,992992000016_40,"משמאל לימין
1
שנת רנז
[אחה תא...]
[...]ניו בוכיה על
[...] אשה צנועה
מרת הנציא בת
מוה א[...] לי[ב]
[...]
2
פנ
אשה צנוע
מרת [..יי..]
בת מ[...]
מאיר [...]
[..רה] תרע[...]
תנצבה
3
תרלה
פנ אשה צנועה
מרת זלטא בת
מוה יחואל מיכל
הכהן מיחוסי
כהונה עד אהרן
הכהן נפטרה ח
חשון תנצבה",,узкая ч1/992992000016,40,,Гоберман
294,992992000017_1,"תרנה
פנ איש 
תם וישר מוה
אהרן במוה
משה נפ [...]
[...]

сзади
פנ
איש תם ויש
מוהר דוב
כתריאל במו
[...]",,узкая ч1/992992000017,1,,Гоберман
295,992992000017_4,"תרנג
פנ איש תם
וישר מוהר
[...]",,узкая ч1/992992000017,4,,Гоберман
296,992992000017_5,"תרנא
[...]",,узкая ч1/992992000017,5,,Гоберман
297,992992000017_6,"מימין לשמאל
1
תרמו
פנ איש תם וישר מוה
מענדיל במו
יוסף נפ ט
סיון תנצבה
2
תרס
פנ איש תם
וישר מוה
וואלף ליב
במוה יוסף 
נפ [...] אייר
תנצבה
3
פִנִ
איש תם וישִ
מוִ משה במִוִ
דוב נפ יה
אדר תרסד
תנצבה",,узкая ч1/992992000017,6,,Гоберман
298,992992000017_7,"תרכט
פנ הבחור כמה
חיים במוה נתן
הלוי נפטר יום
....",,узкая ч1/992992000017,7,,Гоберман
299,992992000017_8,"תרל
פנ הבחור כמה
יוסף במוה יעקב
נפטר ה טבת
...",,узкая ч1/992992000017,8,,Гоберман
300,992992000017_9,"תרמט
פנ איש
תם וישר
מוה יצחק
במו שמחה
...",,узкая ч1/992992000017,9,,Гоберман
301,992992000017_10,"תרמט
פנ איש תם וי
מוה מנחם במו
יצחק [...]
...",,узкая ч1/992992000017,10,,Гоберман
302,992992000017_11,"מאחור:
דא ליגט לייסער
ה[...] תרעט
פנ זקן איש
תם ויש מוה
אליעזר בר
 впереди, слева направо
1
פנ הבתולה מ'
רייזיל במו שלמה
2
תרנט
פנ
איש תם וי
...",,узкая ч1/992992000017,11,,Гоберман
303,992992000017_12,"שמאל
פִנִ
איש תם ויש
...

 ימין
פנ
איש תם וישר
...",,узкая ч1/992992000017,12,,Гоберман
304,992992000017_13,"פנ
איש תם וישר
...",,узкая ч1/992992000017,13,,Гоберман
305,992992000017_14,"תרנא
פנ
איש תם וישר

ימין
פנ איש
תם וישר [...]
ליב במו
משה הכ[הן]
נפטר [...]
....",,узкая ч1/992992000017,14,,Гоберман
306,992992000017_15,"שמאל
תרנט
פנ איש
תם וישר מו

תרנג
פנ איש 
תם וישר מוה",,узкая ч1/992992000017,15,,Гоберман
307,992992000017_16,"נפטר ב סוכות תרכה
פנ הבחור כ''מ
אפרים במו'ה
אברהם מרדכי
[...] תנצבה",,узкая ч1/992992000017,16,,Гоберман
308,992992000017_17,"תרכג
פנ הבחור כ
דוד יהודא
במו''ה משה
נפ טו אלול
[תנצבה]",,узкая ч1/992992000017,17,,Гоберман
309,992992000017_18,"פנ
...",,узкая ч1/992992000017,18,,Гоберман
310,992992000017_19,"פנ
איש תם ויש
מוהרר אברהם
...",,узкая ч1/992992000017,19,,Гоберман
311,992992000017_20,"הלכה למנוחות רח שבט
תרמג
בצר מעון
תחת זה הציון
...",,узкая ч1/992992000017,20,,Гоберман
312,992992000017_21,"פ'נ'
....",,узкая ч1/992992000017,21,,Гоберман
313,992992000017_22,"תרכו
פנ איש תם וי
מוה יוסף מאיר
...",,узкая ч1/992992000017,22,,Гоберман
314,992992000017_23,"פנ
איש תם ויש",,узкая ч1/992992000017,23,,Гоберман
315,992992000017_24,"שמאל
חבל על דאב[ד]
ולא משתכח[ין]
איש תם ויש ש
מו אברהם צ[בי]
במוהרר מש[ה]
נפטר ה אל[ול]
תנצבה

מרכז
נפ עשרה 
לחד סיוון
שנת
תרו
לפק
פ'נ'
איש תם וישר
האברך מוהרר
...

ימין
תרמז
פנ איש
תם וישר מוה
משה במו
יצחק יהוד[ה]
נפטר ד א[דר]
תנצבה",,узкая ч1/992992000017,24,,Гоберман
316,992992000017_25,"פה ספון
...",,узкая ч1/992992000017,25,,Гоберман
317,992992000017_26,"תרמד
פה
טמונים שרידי
...",,узкая ч1/992992000017,26,,Гоберман
318,992992000017_27,"פ'נ'
איש תם ויש
מוה [...]
[...]",,узкая ч1/992992000017,27,,Гоберман
319,992992000017_28,"פנ
איש תם וי
...",,узкая ч1/992992000017,28,,Гоберман
320,992992000017_29,"פ'נ'
איש תם וי'
...",,узкая ч1/992992000017,29,,Гоберман
321,992992000017_30,"תרכז
פנ
אשה צנועה
מרת בלא בת
מוה יצחק נפ
...",,узкая ч1/992992000017,30,,Гоберман
322,992992000017_31,"שנת
תרד
לפק
מאוד איתאו[..]
ל'קיצרת ימיה
...",,узкая ч1/992992000017,31,,Гоберман
323,992992000017_32,"פ''נ איש תם וי'
מו''ה ישעיהו ב''
...",,узкая ч1/992992000017,32,,Гоберман
324,992992000017_33,תמונה,,узкая ч1/992992000017,33,,Гоберман
325,992992000017_34,"לא
יסור שבט 
מיהודה
פנ
איש תם 
...",,узкая ч1/992992000017,34,,Гоберман
326,992992000017_35,תמונה,,узкая ч1/992992000017,35,,Гоберман
327,992992000017_36,"פנ אשה צנוע
מרת פריווא
בת [...]
...",,узкая ч1/992992000017,36,,Гоберман
328,992992000017_37,"פנ אשה צנועה
מרת חיה שרה
במוהר מנחם
מענדיל נפ ד אדר
ראשון תרסח
תנצבה",,узкая ч1/992992000017,37,,Гоберман
329,992992000017_38,"תרכו
פנ אשה צנו מ גיצי בת
מוה יוסף נפ [...] אלול
ת[נצבה]",,узкая ч1/992992000017,38,,Гоберман
330,992992000017_39,"תרכז
פנ הבתולה מרת
פרומא בת מוהר
...",,узкая ч1/992992000017,39,,Гоберман
331,992992000018_1,"תרכו
פנ הבחור כ
יצחק אייזיק
יעקב הלוי ב
...",,узкая ч1/992992000018,1,,Гоберман
332,992992000018_4,"פנ
אשה מר
סלאוו בת
ה יהודא
[נפ] ב שבט
...",,узкая ч1/992992000018,4,,Гоберман
333,992992000018_5,"פנ
איש תם ויש
מוהרר ישראל
במוהרר יעקב
נפטר ד טבת
תרכח תנצבה",,узкая ч1/992992000018,5,,Гоберман
334,992992000018_6,"תק
צו
פנ אשה צנוע'
...",,узкая ч1/992992000018,6,,Гоберман
335,992992000018_7,"слева сзади
פנ
האשה העקרת
הבית אשר פרשה
לעני וידיה
שלחה לאביון מ''
גיטיל בת מוה
[...]אל ליה נפט''
...
справа сзади
פנ
אשה צנוע
מרת פייגא
במו יוסף נפ
...
центр
פנ
אשה ח
...",,узкая ч1/992992000018,7,,Гоберман
336,992992000018_8,"תרג
פנ
איש תם וי
מו יוסף במו
אברהם הכהן
...",,узкая ч1/992992000018,8,,Гоберман
337,992992000018_9,"פה
עדה המצבה
על קבורת רחל
אשה חשוִ נקצצו
ימיה ולא שבעה
טובה הת מ משה
דוב נ' א דר''ח
...",,узкая ч1/992992000018,9,,Гоберман
338,992992000018_10,"לפרט
תקצה
פנ איש תם
וי מוה מרדכי
בהמנוח מוה'
משה זאב ז'ל
נפ יוד מנחם אב
שנת תרצא
לפק תנצבה",,узкая ч1/992992000018,10,,Гоберман
339,992992000018_11,"פ'נ'
אי תם ויש
מוה יום טוב
ביננדיט
במו' יחיאל
מיכל נפטר
ביום כפור
...",,узкая ч1/992992000018,11,,Гоберман
340,992992000018_12,"תרלו
פנ איש תם
וזקן מו יחיאל
מיכיל במוה
יוסף נפטר
ד טבת תנצב
ה",,узкая ч1/992992000018,12,,Гоберман
341,992992000018_13,"שמאל
פנ
אשה החשו
מרת עלקי
בצ ה[...]

ימין
פנ
[איש] תם וישר
[...] משה
[...] יהודה
[...] נפטר
[...] סיון תרסג
[ת]נצבה",,узкая ч1/992992000018,13,,Гоберман
342,992992000018_14,"פנ
נפטר טו טבת שנת תרמח
...",,узкая ч1/992992000018,14,,Гоберман
343,992992000018_15,"פנ
תרנה
עדה
המצבה ועד הגל
הזה על השוכב
תחתיו כי היה
איש תם וישר
מוה'' [...]
...",,узкая ч1/992992000018,15,,Гоберман
344,992992000018_16,"שמאל
תרמד
פה
אמונים שרידי
גו איש תורני
ישר הולךְ   ותום
דרךְ מו יהושע
במוה אברהם
נקרא אל על
ביום העשירי
...

ימין
פה ספון
יעקב איש תם
דרךְ ושפל ברךְ
ירא ד מרבים 
...",,узкая ч1/992992000018,16,,Гоберман
345,992992000018_17,"פנ
איש תם וי
מוהרר מנחם
יהודא במוה
אברהם נפ יא
ניסן תריז תנצ
בה",,узкая ч1/992992000018,17,,Гоберман
346,992992000018_18,"פנ
איש תם וישר
מוהרר ברוך
במוה חיים
נפטר יום א
סוכות שנת תר
ך תנצבה",,узкая ч1/992992000018,18,,Гоберман
347,992992000018_19,"פנ
איש תם ויש
מוהרר ישראל
במוהרר יעקב
נפטר ג טבת
תרכח תנצבה",,узкая ч1/992992000018,19,,Гоберман
348,992992000018_20,"שמאל
פנ אשה צנועה
מרת רחל אה בת מוה
...
ימין
פנ
אשה צנועה
מרת מלכה
בצ מוהרר
...",,узкая ч1/992992000018,20,,Гоберман
349,992992000018_21,"שנת
תקצו
לפק
פנ
איש תם ויש
מוה יעקב
קאל[...] במו
יו[...]
[...]
[תנצבה]",,узкая ч1/992992000018,21,,Гоберман
350,992992000018_22,"שמאל
תרמב
פנ איש ירא אל
הוי על שקיעת
השמש בצהרים
וחבל על נפש
קדושה העוסק
בתומ'' ובנח''
אהוב ונחמד
הי חסיד ועני[ם]
מ''ו ישראל צבי
[ע]ללה בן החסיד
המפואר מוה
[...] פתחי זל[מן]
...
אמצע
שב פה העובר
וחטף דמע עלי
ה[...] על [פט]ירת
איש תם ויש ירא
אלהים מו אברהם
במו[....]
[...] תרטז ת[נצבה]
ימין
תרל
פה [ס..ית] איש חיל
[סט]ן לכל דרכיו מש[..]
[ומת] הלך בתומו
[י]תאר כנה פאורות
[יש]מעו הטוב עד
[...] מו דוד פתחי
במו אברהם [...]
האסך אל על [...]
...",,узкая ч1/992992000018,22,,Гоберман
351,992992000018_23,"ויראו
כל העדה כי
גוע האבן איש
תם וישר במו
יוסף נפטר
[...]
טבת ש תר[...]
תנצבה",,узкая ч1/992992000018,23,,Гоберман
352,992992000018_24,"שמאל
תרנא
ר'' מרדכי מנחם הלוי
פנ איש
תם וישר מִו
מרדכי מנלי
במוה יחיאל
מיכל נפטר
יג טבת תנ
צבה

ימין
דא ליגט
מאטקי מרדכי מנליס
פנ איש תם וישר
מוה אברהם
צבי במו מרדכי
מנחם הלוי נפ
יב חשון תרעד",,узкая ч1/992992000018,24,,Гоберман
353,992992000018_25,"שנת
תקצה
לפק
פנ
איש תם ויש
מוה אלכסנדר
במוה פנחס
נפ יא
אדר ת'נ'צ'ב'ה'",,узкая ч1/992992000018,25,,Гоберман
354,992992000018_26,כלום,,узкая ч1/992992000018,26,,Гоберман
355,992992000018_27,"פנ
אשה צנוע
מ מינדיא בת
מו שמיאל כצ
נפ ד אליל תר
כט תנצבה",,узкая ч1/992992000018,27,,Гоберман
356,992992000018_28,"תרכב
פנ אשה צנועה
מרת רבקה
בת מוהרר
דוד נפטרה
ח ת[שרי]
...",,узкая ч1/992992000018,28,,Гоберман
357,992992000018_29,כלום,,узкая ч1/992992000018,29,,Гоберман
358,992992000018_30,כלום,,узкая ч1/992992000018,30,,Гоберман
359,992992000018_31,"תרנ
פב
אשה צנוע
מרת דבורה
לאה בת מוה
...",,узкая ч1/992992000018,31,,Гоберман
360,992992000018_32,"תרמח
פנ
...",,узкая ч1/992992000018,32,,Гоберман
361,992992000018_33,"תרלט
פנ אשה צנו
מרת מחלה
...",,узкая ч1/992992000018,33,,Гоберман
362,992992000018_34,"תרמב
פנ הבתולה
רוזא בת
...",,узкая ч1/992992000018,34,,Гоберман
363,992992000018_35,"פנ הבתולה
מרת פרידא בת
מוה יום טוב נפ א
...",,узкая ч1/992992000018,35,,Гоберман
364,992992000018_36,"תרכח
פנ הבתולה
הכלה מ'' לאה
...",,узкая ч1/992992000018,36,,Гоберман
365,992992000018_37,"פנ הבתולה
מרת רחל הת
...",,узкая ч1/992992000018,37,,Гоберман
366,992992000018_38,"תקצז
פנ איש
תם וישר מו'
אברהם ב דוד
...",,узкая ч1/992992000018,38,,Гоберман
367,992992000018_39,"ויצא יצחק
לשוח בשדה
פנ איש תם וי
הצעיר מוה
מנחם מענדיל
יצחק במוה
....",,узкая ч1/992992000018,39,,Гоберман
368,992992000019_1,"פנ אשה צנועה
מרת חיה בת מקוק
משה זאב נפטרה
ו אדר תרך
תנצבה",,узкая ч1/992992000019,1,,Гоберман
369,992992000019_4,"תרמז
פנ
איש תם
...",,узкая ч1/992992000019,4,,Гоберман
370,992992000019_5,"תר פנ איש מז
תם וישר
מהרור אהרן
...",,узкая ч1/992992000019,5,,Гоберман
371,992992000019_6,"תרמו
פנ הבחור
כמה משה
...",,узкая ч1/992992000019,6,,Гоберман
372,992992000019_7,"תרמג
פנ
...

ימין:
איש תם [וישר]
שמואל [במו]
אברהם [נפ ...]
פבח שנת [...]
תנצבה",,узкая ч1/992992000019,7,,Гоберман
373,992992000019_8,"תרמג
...",,узкая ч1/992992000019,8,,Гоберман
374,992992000019_9,"תרלג
פנ איש תם
...",,узкая ч1/992992000019,9,,Гоберман
375,992992000019_10,"פנ הבחור כ
[יצחק] אייזיק
...",,узкая ч1/992992000019,10,,Гоберман
376,992992000019_11,"דאה ליגט [מש]ה ברוכס
תרס
פנ
איש תם ויש
...",,узкая ч1/992992000019,11,,Гоберман
377,992992000019_12,"תק
נז
פנ אשה צנו
מרת [..]ייזיא",,узкая ч1/992992000019,12,,Гоберман
378,992992000019_13,"תרלא
פנ
אשה צנועה
...",,узкая ч1/992992000019,13,,Гоберман
379,992992000019_14,"תרסא
פ'נ'
...",,узкая ч1/992992000019,14,,Гоберман
380,992992000020_1,"פ'נ'
איש תם וי
מוה' יום טוב
...",,узкая ч1/992992000020,1,,Гоберман
381,992992000020_4,"שמאל
פנ
איש תם וי
מוה' יצחק
במו' יחיאל
מיכל נפטר
[...]
ימין
פ'נ'
איש תם ויש'
מוה אליעזר
במוה ישעי
[...] [ב דרח]
[אדר] שנת 
תצא
תנצבה",,узкая ч1/992992000020,4,,Гоберман
382,992992000020_5,"שנת
תקצח
לפק
פנ
איש תם ויש
מוה אלכסנדר
במוה פנחס
...",,узкая ч1/992992000020,5,,Гоберман
383,992992000020_6,"תקמ[ו]
לפק
[...] איש תם
[וישר] וירא
אלקים מהו
יהודא ליבמה
אברהם נפטר
[...]",,узкая ч1/992992000020,6,,Гоберман
384,992992000020_7,"впереди
תקלח
לפק
פנ
ציון כמה
תבכה על
נפש יקרה
מרת אסתר
בת ה'ה [חודי]
נפטרה יום
...",,узкая ч1/992992000020,7,,Гоберман
385,992992000020_8,"תקמה
...",,узкая ч1/992992000020,8,,Гоберман
386,992992000020_9,"תרמט
פנ
איש תם וישר
מוה חיים במו
...
ימין
פנ איש תם ויש
מוהר שלמה
במו שמחה
נפ ח סיון
תרעט תנצ
בה",,узкая ч1/992992000020,9,,Гоберман
387,992992000020_10,"תרמז
פנ
איש תם וישר
...",,узкая ч1/992992000020,10,,Гоберман
388,992992000020_11,"שמאל
תרמג
פנ
איש תן וי
מוהר משה
במו אברהם
דוד נפטר ז
אייר תנ
[צבה]
ימין
תרלט
פנ
איש תם וי
מו יודל במ
ברוך הלוי
נפ [...]
...",,узкая ч1/992992000020,11,,Гоберман
389,992992000020_12,"שנת תר[...]
פנ
איש תם וי
מו חיים דוב
[...]
ימין
[תר]נז
פנ
איש תם וי
מוה מאיר
במו גדליה
נפ כא אדר
ראשון ת
[נצבה]",,узкая ч1/992992000020,12,,Гоберман
390,992992000020_13,"שנת תרנ
פנ אשה
צנועה מרת
חיה בת מוה
יצחק נפטר'
...",,узкая ч1/992992000020,13,,Гоберман
391,992992000020_14,"תרלד
פנ
אשה צנועה",,узкая ч1/992992000020,14,,Гоберман
392,992992000020_15,"נפטר בשנת עג לימיהיי
יום בואראלים גברו
צעקו מצוקים ומר בכו
חברנו תורה ולוחות נשברו
....",,узкая ч1/992992000020,15,,Гоберман
393,992992000020_16,"שמאל
פ'נ
איש תם
וישר מהו'
נח יהודא
במ אליעזר
...
ימין
תקמו לפק
עד הגל
הזה ועדה
מצבה [...]
...",,узкая ч1/992992000020,16,,Гоберман
394,992992000020_17,"פנ איש
תם וישר
מוה שמעיהו
במוה אליעזר
נפט [...] שבט
תרמ[...] תנצבה",,узкая ч1/992992000020,17,,Гоберман
395,992992000020_18,"תרמט
פנ איש תם
...",,узкая ч1/992992000020,18,,Гоберман
396,992992000020_19,"תרמז
פנ
איש תם
...",,узкая ч1/992992000020,19,,Гоберман
397,992992000020_20,"פנ
פנ
איש 
תם וישר
...",,узкая ч1/992992000020,20,,Гоберман
398,992992000020_21,"ווי להאי שופרא
...",,узкая ч1/992992000020,21,,Гоберман
399,992992000020_22,"שמאל
תרמג
פנ
איש תם וי
מוהר משה
במו אברהם
דו[...] נפטר [...]
...
ימין
תרלט
פנ
איש תם וי
מו יודל במ
...",,узкая ч1/992992000020,22,,Гоберман
400,992992000020_23,"תרלח
פנ
איש תם וישר
מוה חיים שלמה
...
ימין
תר[לח]
פנ איש תם וי
מוה גרשון
במו חיים הלוי
נפ [כ] אדר שני
תנצבה",,узкая ч1/992992000020,23,,Гоберман
401,992992000020_24,"פנ
...",,узкая ч1/992992000020,24,,Гоберман
402,992992000020_25,"תרמד
פנ איש תם
וישר מוהר
...",,узкая ч1/992992000020,25,,Гоберман
403,992992000020_26,"שנת תרנב
...",,узкая ч1/992992000020,26,,Гоберман
404,992992000020_27,"שמאל
פנ
איש תם וישר
שמואל דוב בן
יהודא ליב
[...] שנת
תנצבה
вереди
нрзб",,узкая ч1/992992000020,27,,Гоберман
405,992992000020_28,"תרנז
פנ
איש תם ויש
מוה יוסף במ
...
ימין
[תר]כד
...",,узкая ч1/992992000020,28,,Гоберман
406,992992000020_29,"פנ
הרבני מר
ר מאיר
...",,узкая ч1/992992000020,29,,Гоберман
407,992992000020_30,"תר
לז
פנ איש תם
וישר מו יוסף
...",,узкая ч1/992992000020,30,,Гоберман
408,992992000020_31,"תרנב
פנ
...",,узкая ч1/992992000020,31,,Гоберман
409,992992000020_32,"תרמה
פנ איש
תם וישר
מו
...",,узкая ч1/992992000020,32,,Гоберман
410,992992000020_33,"תרמב
פנ
איש תם וי
...",,узкая ч1/992992000020,33,,Гоберман
411,992992000020_34,"פנ
אשה מרת
[...]צי בת
...",,узкая ч1/992992000020,34,,Гоберман
412,992992000020_35,"פנ 
אשה ח[...]
מרת עלקי
בת הרב ממ
...
ימין
פנ
איש תם וישר
מוהרר משה
במוה יהודה
אריה נפטר
ט סיון תרסג
תנצבה",,узкая ч1/992992000020,35,,Гоберман
413,992992000020_36,"פנ
אשה [...]
...",,узкая ч1/992992000020,36,,Гоберман
414,992992000020_37,"פ'נ'
...",,узкая ч1/992992000020,37,,Гоберман
415,992992000020_38,"פנ
איש תם וי
[...] יוסף
...",,узкая ч1/992992000020,38,,Гоберман
416,992992000020_39,"פ'נ'
...",,узкая ч1/992992000020,39,,Гоберман
417,992992000021_1,"פנ אשה מרת
ריי[זל] בת מו
חיים [...]
...",,узкая ч1/992992000021,1,,Гоберман
418,992992000021_7,"תרכו
הבלי תבל מאס ותאמר
...",,узкая ч1/992992000021,7,,Гоберман
419,992992000021_8,"שמאל
תרח
פנ אשה מרת
קרעסיל בת  ליב
[יא...אן] נפ א
[...] תנצבה
מרכז
תק
צא
פנ
יום כד אב נפט
[אשה] רבקה
...
ימין
תרח
פנ
אשה [...]
מרת [...] 
בת [...]
...",,узкая ч1/992992000021,8,,Гоберман
420,992992000021_9,"תרצא
אשה משובה [מרת]
חנה בת [...]
...",,узкая ч1/992992000021,9,,Гоберман
421,992992000021_10,"תרח
פנ אשה חשו
מרת מירצא
לאה בת מו
...

ימין
תרח
פנ
....",,узкая ч1/992992000021,10,,Гоберман
422,992992000021_11,"תרכז
פנ
אשה חשו
מרת שרה
[...] בת מו
...

ימין
תרכו
[....]",,узкая ч1/992992000021,11,,Гоберман
423,992992000021_12,"תרלד
פנ איש תם וי
מוה חיים במ
[...] בלוי נפ
...",,узкая ч1/992992000021,12,,Гоберман
424,992992000021_13,"תקצא
פנ איש תם
וישר מוהרר
אברהם יעקב
[בן] מו שלום
...",,узкая ч1/992992000021,13,,Гоберман
425,992992000021_14,"תרכט
מנשים בא[הל]
...",,узкая ч1/992992000021,14,,Гоберман
426,992992000021_15,"שמאל
תרכז
מצבת קבורת זקן [...]
ימים שנפטר בשם [טוב]
ביום ב'' כח'' טבת שנת
...

ימין
פנ
תר
כח
מצבת קבורת
עול ימים בחור
וטוב הולך משרים
...",,узкая ч1/992992000021,15,,Гоберман
427,992992000021_16,"ה נטמן
אשה כבודה יקרת ערך
יראת ה' תמימת דרך
שקנת ושבעת ימים
עלתה למנוחת עולמים
מרת מלכה לאה
בת [...] יעקב
...",,узкая ч1/992992000021,16,,Гоберман
428,992992000021_17,"שמאל
פה [בירכתי] ארץ
מתחת [חיים] אשת
חיל כנחת היא
האשה התמימה אשר
בת[בינות] [כפיה גרלה]

ימין
ציון קבור
איש יקר [...]
...",,узкая ч1/992992000021,17,,Гоберман
429,992992000021_18,"שמאל
בשנת תרלא לפק
פנ אשה חשו
וצנועה מגז
ישרה מרת
רייזא בת מו'
בנימין זללהה
הפטרה ח סיון
תנצבה

מרכז
нрзб

ימין
פנ אשה [...]
כשרה במעשיה
ולחמה [...]ה אר[...]
בדמי ימיה עזבה
חיים [...]
בעלה [...]
מרת רבקה בת ר''
משה נפט ד'' תמוז
תנצבה",,узкая ч1/992992000021,18,,Гоберман
430,992992000021_19,"שמאל
תרכט
כח אלול נפ
אשה חשובה
וצנועה מרת
מלכה בת
מוה יהודא
[...]

מרכז
תרל
אשה הזקנה
הצנועה מרת
שרה בת מו
חיים נטרצ
יום ב א שחהמ 
[...]

ימין
תרל
פנ
אשה החשובה
מ פעסיא רייכל
בת מה אהרן אוזבה
את [...] ארץ [...]
[...]",,узкая ч1/992992000021,19,,Гоберман
431,992992000021_20,"שמאל
תרלא
פנ הבתולה
זיסל דבורה
בת מו נחום
נפ'' א ד'ר'ח'
טבת תנצבה

ימין
תרל
פנ
אשה הצנוע
רכה בשנים
מרת חנה בת
מו'ה שמואל
זאב נפ ך סיון
תנצבה",,узкая ч1/992992000021,20,,Гоберман
432,992992000021_21,"תרלא
על אלה אני בוכי עיני
...",,узкая ч1/992992000021,21,,Гоберман
433,992992000021_22,"תרל
פנ
הבחור החשוב
כמר אברהם
אלישר במוה'
חאנא נפטר
יח איר",,узкая ч1/992992000021,22,,Гоберман
434,992992000021_23,"תרלא
פנ
אשה חשובה
רך בשנים מרת
גאלדה פריידה
בת מו אליעזר
נ''פ כ''ב כסליו
תנצבה",,узкая ч1/992992000021,23,,Гоберман
435,992992000021_24,-,,узкая ч1/992992000021,24,,Гоберман
436,992992000021_25,"תרלא
פנ'' אישה חשוב''
...",,узкая ч1/992992000021,25,,Гоберман
